method,setting,seed,kind,true_class,n_events,n_pool
DynaPatch (gated),tt100k_signs/vgg16,101,regression,124,0,21
DynaPatch (gated),tt100k_signs/vgg16,101,regression,125,0,32
DynaPatch (gated),tt100k_signs/vgg16,101,regression,126,0,11
DynaPatch (gated),tt100k_signs/vgg16,101,regression,127,0,7
DynaPatch (gated),tt100k_signs/vgg16,101,regression,128,0,43
DynaPatch (gated),tt100k_signs/vgg16,101,regression,131,0,1
DynaPatch (gated),tt100k_signs/vgg16,101,regression,132,0,7
DynaPatch (gated),tt100k_signs/vgg16,101,regression,134,0,2
DynaPatch (gated),tt100k_signs/vgg16,101,regression,140,0,28
DynaPatch (gated),tt100k_signs/vgg16,101,regression,141,0,3
DynaPatch (gated),tt100k_signs/vgg16,101,regression,143,0,5
DynaPatch (gated),tt100k_signs/vgg16,101,regression,145,0,6
DynaPatch (gated),tt100k_signs/vgg16,101,regression,146,0,26
DynaPatch (gated),tt100k_signs/vgg16,101,regression,147,0,31
DynaPatch (gated),tt100k_signs/vgg16,101,regression,151,0,8
DynaPatch (gated),tt100k_signs/vgg16,101,regression,152,0,36
DynaPatch (gated),tt100k_signs/vgg16,101,regression,154,0,27
DynaPatch (gated),tt100k_signs/vgg16,101,regression,155,0,7
DynaPatch (gated),tt100k_signs/vgg16,101,regression,158,0,1
DynaPatch (gated),tt100k_signs/vgg16,101,regression,159,0,1
DynaPatch (gated),tt100k_signs/vgg16,101,regression,160,0,6
DynaPatch (gated),tt100k_signs/vgg16,101,regression,163,0,8
DynaPatch (gated),tt100k_signs/vgg16,101,regression,164,0,1
DynaPatch (gated),tt100k_signs/vgg16,101,regression,165,0,17
DynaPatch (gated),tt100k_signs/vgg16,101,regression,170,0,42
DynaPatch (gated),tt100k_signs/vgg16,101,regression,172,0,104
DynaPatch (gated),tt100k_signs/vgg16,101,regression,173,0,9
DynaPatch (gated),tt100k_signs/vgg16,101,regression,174,0,52
DynaPatch (gated),tt100k_signs/vgg16,101,regression,177,0,40
DynaPatch (gated),tt100k_signs/vgg16,101,regression,180,0,21
DynaPatch (gated),tt100k_signs/vgg16,202,repair,1,1,3
DynaPatch (gated),tt100k_signs/vgg16,202,repair,2,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,3,0,2
DynaPatch (gated),tt100k_signs/vgg16,202,repair,6,0,2
DynaPatch (gated),tt100k_signs/vgg16,202,repair,7,2,7
DynaPatch (gated),tt100k_signs/vgg16,202,repair,9,0,3
DynaPatch (gated),tt100k_signs/vgg16,202,repair,10,0,3
DynaPatch (gated),tt100k_signs/vgg16,202,repair,16,1,3
DynaPatch (gated),tt100k_signs/vgg16,202,repair,17,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,18,1,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,19,1,3
DynaPatch (gated),tt100k_signs/vgg16,202,repair,20,1,2
DynaPatch (gated),tt100k_signs/vgg16,202,repair,21,0,2
DynaPatch (gated),tt100k_signs/vgg16,202,repair,22,1,4
DynaPatch (gated),tt100k_signs/vgg16,202,repair,23,0,2
DynaPatch (gated),tt100k_signs/vgg16,202,repair,24,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,25,1,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,27,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,28,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,29,1,2
DynaPatch (gated),tt100k_signs/vgg16,202,repair,31,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,34,0,4
DynaPatch (gated),tt100k_signs/vgg16,202,repair,37,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,38,0,4
DynaPatch (gated),tt100k_signs/vgg16,202,repair,39,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,41,0,2
DynaPatch (gated),tt100k_signs/vgg16,202,repair,42,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,44,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,45,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,50,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,53,1,3
DynaPatch (gated),tt100k_signs/vgg16,202,repair,54,0,2
DynaPatch (gated),tt100k_signs/vgg16,202,repair,57,0,3
DynaPatch (gated),tt100k_signs/vgg16,202,repair,61,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,62,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,63,5,5
DynaPatch (gated),tt100k_signs/vgg16,202,repair,67,0,10
DynaPatch (gated),tt100k_signs/vgg16,202,repair,68,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,69,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,70,1,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,71,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,72,0,4
DynaPatch (gated),tt100k_signs/vgg16,202,repair,74,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,75,2,6
DynaPatch (gated),tt100k_signs/vgg16,202,repair,76,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,78,0,2
DynaPatch (gated),tt100k_signs/vgg16,202,repair,80,2,6
DynaPatch (gated),tt100k_signs/vgg16,202,repair,81,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,82,2,2
DynaPatch (gated),tt100k_signs/vgg16,202,repair,83,0,2
DynaPatch (gated),tt100k_signs/vgg16,202,repair,85,0,2
DynaPatch (gated),tt100k_signs/vgg16,202,repair,91,2,3
DynaPatch (gated),tt100k_signs/vgg16,202,repair,92,1,2
DynaPatch (gated),tt100k_signs/vgg16,202,repair,93,1,8
DynaPatch (gated),tt100k_signs/vgg16,202,repair,97,6,8
DynaPatch (gated),tt100k_signs/vgg16,202,repair,99,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,100,4,4
DynaPatch (gated),tt100k_signs/vgg16,202,repair,101,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,105,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,106,0,4
DynaPatch (gated),tt100k_signs/vgg16,202,repair,107,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,110,0,3
DynaPatch (gated),tt100k_signs/vgg16,202,repair,111,0,3
DynaPatch (gated),tt100k_signs/vgg16,202,repair,114,4,5
DynaPatch (gated),tt100k_signs/vgg16,202,repair,115,0,3
DynaPatch (gated),tt100k_signs/vgg16,202,repair,116,1,7
DynaPatch (gated),tt100k_signs/vgg16,202,repair,117,8,27
DynaPatch (gated),tt100k_signs/vgg16,202,repair,120,1,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,121,4,5
DynaPatch (gated),tt100k_signs/vgg16,202,repair,123,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,125,1,2
DynaPatch (gated),tt100k_signs/vgg16,202,repair,126,2,2
DynaPatch (gated),tt100k_signs/vgg16,202,repair,127,1,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,128,3,7
DynaPatch (gated),tt100k_signs/vgg16,202,repair,137,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,138,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,139,1,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,140,0,3
DynaPatch (gated),tt100k_signs/vgg16,202,repair,141,1,9
DynaPatch (gated),tt100k_signs/vgg16,202,repair,142,13,18
DynaPatch (gated),tt100k_signs/vgg16,202,repair,143,1,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,146,1,3
DynaPatch (gated),tt100k_signs/vgg16,202,repair,147,2,5
DynaPatch (gated),tt100k_signs/vgg16,202,repair,148,1,6
DynaPatch (gated),tt100k_signs/vgg16,202,repair,149,0,3
DynaPatch (gated),tt100k_signs/vgg16,202,repair,150,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,152,0,3
DynaPatch (gated),tt100k_signs/vgg16,202,repair,153,0,2
DynaPatch (gated),tt100k_signs/vgg16,202,repair,155,1,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,157,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,160,4,6
DynaPatch (gated),tt100k_signs/vgg16,202,repair,161,0,2
DynaPatch (gated),tt100k_signs/vgg16,202,repair,162,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,163,2,2
DynaPatch (gated),tt100k_signs/vgg16,202,repair,165,5,7
DynaPatch (gated),tt100k_signs/vgg16,202,repair,167,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,169,0,2
DynaPatch (gated),tt100k_signs/vgg16,202,repair,172,1,3
DynaPatch (gated),tt100k_signs/vgg16,202,repair,173,5,11
DynaPatch (gated),tt100k_signs/vgg16,202,repair,175,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,repair,177,3,6
DynaPatch (gated),tt100k_signs/vgg16,202,repair,179,3,5
DynaPatch (gated),tt100k_signs/vgg16,202,repair,180,1,4
DynaPatch (gated),tt100k_signs/vgg16,202,regression,0,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,regression,1,0,33
DynaPatch (gated),tt100k_signs/vgg16,202,regression,3,0,2
DynaPatch (gated),tt100k_signs/vgg16,202,regression,4,0,5
DynaPatch (gated),tt100k_signs/vgg16,202,regression,5,0,2
DynaPatch (gated),tt100k_signs/vgg16,202,regression,7,0,111
DynaPatch (gated),tt100k_signs/vgg16,202,regression,8,0,4
DynaPatch (gated),tt100k_signs/vgg16,202,regression,9,0,196
DynaPatch (gated),tt100k_signs/vgg16,202,regression,10,0,436
DynaPatch (gated),tt100k_signs/vgg16,202,regression,11,0,33
DynaPatch (gated),tt100k_signs/vgg16,202,regression,12,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,regression,13,0,3
DynaPatch (gated),tt100k_signs/vgg16,202,regression,14,1,112
DynaPatch (gated),tt100k_signs/vgg16,202,regression,15,0,4
DynaPatch (gated),tt100k_signs/vgg16,202,regression,16,0,77
DynaPatch (gated),tt100k_signs/vgg16,202,regression,17,0,14
DynaPatch (gated),tt100k_signs/vgg16,202,regression,18,1,211
DynaPatch (gated),tt100k_signs/vgg16,202,regression,19,0,103
DynaPatch (gated),tt100k_signs/vgg16,202,regression,20,0,37
DynaPatch (gated),tt100k_signs/vgg16,202,regression,21,1,68
DynaPatch (gated),tt100k_signs/vgg16,202,regression,22,0,402
DynaPatch (gated),tt100k_signs/vgg16,202,regression,23,0,51
DynaPatch (gated),tt100k_signs/vgg16,202,regression,25,0,22
DynaPatch (gated),tt100k_signs/vgg16,202,regression,27,0,6
DynaPatch (gated),tt100k_signs/vgg16,202,regression,28,0,9
DynaPatch (gated),tt100k_signs/vgg16,202,regression,29,1,4
DynaPatch (gated),tt100k_signs/vgg16,202,regression,30,0,28
DynaPatch (gated),tt100k_signs/vgg16,202,regression,31,0,3
DynaPatch (gated),tt100k_signs/vgg16,202,regression,34,0,5
DynaPatch (gated),tt100k_signs/vgg16,202,regression,35,0,86
DynaPatch (gated),tt100k_signs/vgg16,202,regression,37,0,7
DynaPatch (gated),tt100k_signs/vgg16,202,regression,38,0,188
DynaPatch (gated),tt100k_signs/vgg16,202,regression,39,0,37
DynaPatch (gated),tt100k_signs/vgg16,202,regression,41,0,45
DynaPatch (gated),tt100k_signs/vgg16,202,regression,42,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,regression,43,0,110
DynaPatch (gated),tt100k_signs/vgg16,202,regression,44,0,28
DynaPatch (gated),tt100k_signs/vgg16,202,regression,46,0,4
DynaPatch (gated),tt100k_signs/vgg16,202,regression,47,0,18
DynaPatch (gated),tt100k_signs/vgg16,202,regression,48,0,4
DynaPatch (gated),tt100k_signs/vgg16,202,regression,50,0,8
DynaPatch (gated),tt100k_signs/vgg16,202,regression,51,0,12
DynaPatch (gated),tt100k_signs/vgg16,202,regression,53,0,17
DynaPatch (gated),tt100k_signs/vgg16,202,regression,55,0,39
DynaPatch (gated),tt100k_signs/vgg16,202,regression,57,0,4
DynaPatch (gated),tt100k_signs/vgg16,202,regression,59,0,4
DynaPatch (gated),tt100k_signs/vgg16,202,regression,61,0,3
DynaPatch (gated),tt100k_signs/vgg16,202,regression,65,0,8
DynaPatch (gated),tt100k_signs/vgg16,202,regression,68,0,4
DynaPatch (gated),tt100k_signs/vgg16,202,regression,70,1,26
DynaPatch (gated),tt100k_signs/vgg16,202,regression,71,0,10
DynaPatch (gated),tt100k_signs/vgg16,202,regression,74,0,47
DynaPatch (gated),tt100k_signs/vgg16,202,regression,76,0,32
DynaPatch (gated),tt100k_signs/vgg16,202,regression,80,0,11
DynaPatch (gated),tt100k_signs/vgg16,202,regression,81,0,175
DynaPatch (gated),tt100k_signs/vgg16,202,regression,82,0,11
DynaPatch (gated),tt100k_signs/vgg16,202,regression,83,0,66
DynaPatch (gated),tt100k_signs/vgg16,202,regression,84,0,46
DynaPatch (gated),tt100k_signs/vgg16,202,regression,85,1,51
DynaPatch (gated),tt100k_signs/vgg16,202,regression,86,0,2
DynaPatch (gated),tt100k_signs/vgg16,202,regression,88,0,169
DynaPatch (gated),tt100k_signs/vgg16,202,regression,89,0,18
DynaPatch (gated),tt100k_signs/vgg16,202,regression,91,0,367
DynaPatch (gated),tt100k_signs/vgg16,202,regression,92,0,171
DynaPatch (gated),tt100k_signs/vgg16,202,regression,93,0,282
DynaPatch (gated),tt100k_signs/vgg16,202,regression,94,0,213
DynaPatch (gated),tt100k_signs/vgg16,202,regression,96,0,32
DynaPatch (gated),tt100k_signs/vgg16,202,regression,97,0,215
DynaPatch (gated),tt100k_signs/vgg16,202,regression,98,0,9
DynaPatch (gated),tt100k_signs/vgg16,202,regression,100,0,18
DynaPatch (gated),tt100k_signs/vgg16,202,regression,102,0,20
DynaPatch (gated),tt100k_signs/vgg16,202,regression,103,0,2
DynaPatch (gated),tt100k_signs/vgg16,202,regression,105,0,40
DynaPatch (gated),tt100k_signs/vgg16,202,regression,107,0,25
DynaPatch (gated),tt100k_signs/vgg16,202,regression,108,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,regression,109,0,4
DynaPatch (gated),tt100k_signs/vgg16,202,regression,111,0,5
DynaPatch (gated),tt100k_signs/vgg16,202,regression,112,0,8
DynaPatch (gated),tt100k_signs/vgg16,202,regression,113,0,32
DynaPatch (gated),tt100k_signs/vgg16,202,regression,114,0,3
DynaPatch (gated),tt100k_signs/vgg16,202,regression,115,2,842
DynaPatch (gated),tt100k_signs/vgg16,202,regression,116,1,622
DynaPatch (gated),tt100k_signs/vgg16,202,regression,117,1,278
DynaPatch (gated),tt100k_signs/vgg16,202,regression,120,0,13
DynaPatch (gated),tt100k_signs/vgg16,202,regression,121,0,24
DynaPatch (gated),tt100k_signs/vgg16,202,regression,122,0,54
DynaPatch (gated),tt100k_signs/vgg16,202,regression,124,0,17
DynaPatch (gated),tt100k_signs/vgg16,202,regression,125,0,25
DynaPatch (gated),tt100k_signs/vgg16,202,regression,126,0,9
DynaPatch (gated),tt100k_signs/vgg16,202,regression,127,0,6
DynaPatch (gated),tt100k_signs/vgg16,202,regression,128,0,32
DynaPatch (gated),tt100k_signs/vgg16,202,regression,131,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,regression,132,0,4
DynaPatch (gated),tt100k_signs/vgg16,202,regression,134,0,2
DynaPatch (gated),tt100k_signs/vgg16,202,regression,140,0,28
DynaPatch (gated),tt100k_signs/vgg16,202,regression,141,0,3
DynaPatch (gated),tt100k_signs/vgg16,202,regression,143,0,5
DynaPatch (gated),tt100k_signs/vgg16,202,regression,145,0,8
DynaPatch (gated),tt100k_signs/vgg16,202,regression,146,0,28
DynaPatch (gated),tt100k_signs/vgg16,202,regression,147,0,32
DynaPatch (gated),tt100k_signs/vgg16,202,regression,151,0,8
DynaPatch (gated),tt100k_signs/vgg16,202,regression,152,0,38
DynaPatch (gated),tt100k_signs/vgg16,202,regression,154,0,25
DynaPatch (gated),tt100k_signs/vgg16,202,regression,155,0,7
DynaPatch (gated),tt100k_signs/vgg16,202,regression,156,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,regression,158,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,regression,159,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,regression,160,0,5
DynaPatch (gated),tt100k_signs/vgg16,202,regression,163,0,7
DynaPatch (gated),tt100k_signs/vgg16,202,regression,164,0,1
DynaPatch (gated),tt100k_signs/vgg16,202,regression,165,0,17
DynaPatch (gated),tt100k_signs/vgg16,202,regression,170,0,48
DynaPatch (gated),tt100k_signs/vgg16,202,regression,172,0,105
DynaPatch (gated),tt100k_signs/vgg16,202,regression,173,1,9
DynaPatch (gated),tt100k_signs/vgg16,202,regression,174,0,51
DynaPatch (gated),tt100k_signs/vgg16,202,regression,177,0,35
DynaPatch (gated),tt100k_signs/vgg16,202,regression,180,0,17
DynaPatch (gated),tt100k_signs/vgg16,303,repair,1,2,3
DynaPatch (gated),tt100k_signs/vgg16,303,repair,3,0,2
DynaPatch (gated),tt100k_signs/vgg16,303,repair,6,0,2
DynaPatch (gated),tt100k_signs/vgg16,303,repair,7,1,6
DynaPatch (gated),tt100k_signs/vgg16,303,repair,9,0,3
DynaPatch (gated),tt100k_signs/vgg16,303,repair,10,0,3
DynaPatch (gated),tt100k_signs/vgg16,303,repair,14,0,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,16,0,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,18,0,2
DynaPatch (gated),tt100k_signs/vgg16,303,repair,19,1,2
DynaPatch (gated),tt100k_signs/vgg16,303,repair,20,1,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,21,0,3
DynaPatch (gated),tt100k_signs/vgg16,303,repair,22,0,5
DynaPatch (gated),tt100k_signs/vgg16,303,repair,23,0,3
DynaPatch (gated),tt100k_signs/vgg16,303,repair,24,1,2
DynaPatch (gated),tt100k_signs/vgg16,303,repair,27,0,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,28,0,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,29,1,5
DynaPatch (gated),tt100k_signs/vgg16,303,repair,31,0,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,37,0,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,38,0,4
DynaPatch (gated),tt100k_signs/vgg16,303,repair,41,0,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,42,0,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,44,0,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,45,0,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,53,1,2
DynaPatch (gated),tt100k_signs/vgg16,303,repair,57,0,2
DynaPatch (gated),tt100k_signs/vgg16,303,repair,60,0,2
DynaPatch (gated),tt100k_signs/vgg16,303,repair,61,0,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,62,0,2
DynaPatch (gated),tt100k_signs/vgg16,303,repair,63,5,6
DynaPatch (gated),tt100k_signs/vgg16,303,repair,66,0,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,67,0,13
DynaPatch (gated),tt100k_signs/vgg16,303,repair,69,0,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,70,0,4
DynaPatch (gated),tt100k_signs/vgg16,303,repair,71,1,3
DynaPatch (gated),tt100k_signs/vgg16,303,repair,72,0,3
DynaPatch (gated),tt100k_signs/vgg16,303,repair,75,2,6
DynaPatch (gated),tt100k_signs/vgg16,303,repair,77,0,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,78,0,2
DynaPatch (gated),tt100k_signs/vgg16,303,repair,80,3,5
DynaPatch (gated),tt100k_signs/vgg16,303,repair,81,1,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,82,1,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,85,0,2
DynaPatch (gated),tt100k_signs/vgg16,303,repair,87,0,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,90,0,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,91,0,6
DynaPatch (gated),tt100k_signs/vgg16,303,repair,92,0,3
DynaPatch (gated),tt100k_signs/vgg16,303,repair,93,5,8
DynaPatch (gated),tt100k_signs/vgg16,303,repair,95,0,2
DynaPatch (gated),tt100k_signs/vgg16,303,repair,96,0,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,97,5,5
DynaPatch (gated),tt100k_signs/vgg16,303,repair,99,0,2
DynaPatch (gated),tt100k_signs/vgg16,303,repair,100,4,4
DynaPatch (gated),tt100k_signs/vgg16,303,repair,101,0,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,105,0,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,106,0,5
DynaPatch (gated),tt100k_signs/vgg16,303,repair,110,0,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,111,1,3
DynaPatch (gated),tt100k_signs/vgg16,303,repair,114,2,2
DynaPatch (gated),tt100k_signs/vgg16,303,repair,115,0,7
DynaPatch (gated),tt100k_signs/vgg16,303,repair,116,2,4
DynaPatch (gated),tt100k_signs/vgg16,303,repair,117,6,27
DynaPatch (gated),tt100k_signs/vgg16,303,repair,120,1,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,121,6,6
DynaPatch (gated),tt100k_signs/vgg16,303,repair,123,0,2
DynaPatch (gated),tt100k_signs/vgg16,303,repair,125,0,2
DynaPatch (gated),tt100k_signs/vgg16,303,repair,127,1,2
DynaPatch (gated),tt100k_signs/vgg16,303,repair,128,1,5
DynaPatch (gated),tt100k_signs/vgg16,303,repair,132,0,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,139,1,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,140,0,3
DynaPatch (gated),tt100k_signs/vgg16,303,repair,141,1,6
DynaPatch (gated),tt100k_signs/vgg16,303,repair,142,9,10
DynaPatch (gated),tt100k_signs/vgg16,303,repair,143,1,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,145,0,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,146,5,5
DynaPatch (gated),tt100k_signs/vgg16,303,repair,147,0,3
DynaPatch (gated),tt100k_signs/vgg16,303,repair,148,0,11
DynaPatch (gated),tt100k_signs/vgg16,303,repair,149,0,3
DynaPatch (gated),tt100k_signs/vgg16,303,repair,152,0,3
DynaPatch (gated),tt100k_signs/vgg16,303,repair,153,0,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,154,0,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,155,2,2
DynaPatch (gated),tt100k_signs/vgg16,303,repair,157,0,2
DynaPatch (gated),tt100k_signs/vgg16,303,repair,160,7,9
DynaPatch (gated),tt100k_signs/vgg16,303,repair,161,0,5
DynaPatch (gated),tt100k_signs/vgg16,303,repair,162,0,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,163,0,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,164,0,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,165,4,4
DynaPatch (gated),tt100k_signs/vgg16,303,repair,166,0,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,167,0,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,169,0,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,170,0,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,172,0,4
DynaPatch (gated),tt100k_signs/vgg16,303,repair,173,6,10
DynaPatch (gated),tt100k_signs/vgg16,303,repair,176,0,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,177,0,4
DynaPatch (gated),tt100k_signs/vgg16,303,repair,178,1,1
DynaPatch (gated),tt100k_signs/vgg16,303,repair,179,4,4
DynaPatch (gated),tt100k_signs/vgg16,303,repair,180,0,9
DynaPatch (gated),tt100k_signs/vgg16,303,regression,0,0,1
DynaPatch (gated),tt100k_signs/vgg16,303,regression,1,0,31
DynaPatch (gated),tt100k_signs/vgg16,303,regression,3,0,3
DynaPatch (gated),tt100k_signs/vgg16,303,regression,4,0,1
DynaPatch (gated),tt100k_signs/vgg16,303,regression,5,0,2
